80,2,"[80] État : Surdité","N/A","N/A","Applique les effets de la Surdité à la cible. Cet effet est cumulable avec 'Échec de sort'

* Active SplState 38 (DEAFENED)
* Augmente la stat #51 (SPELLFAILUREMAGE) de 50
* Augmente la stat #52 (SPELLFAILUREPRIEST) de 50
* La cible ne profite plus des effets du chant de son barde
* Sans icône : opcode n°142, icône n°112
* Est dissipé par l'opcode n°81
* Chaque nouvelle surdité écrase la précédente"
81,2,"[81] Dissipation : Surdité","N/A","N/A","Dissipe instantanément de la cible les effets de Surdité.

* Dissipe l'opcode n°80
* Retire le SplState 38 (DEAFENED)
* Inefficace sur l'icône : opcode n°240, icône n°112"
82,1,"[82] Modification : Script AI","N/A","Type","Le script 'Type' de la cible est remplacé par 'Ressource'.BCS

'Type' : (cf Scrlev.IDS)
 0  OVERRIDE
 1  AREA
 2  SPECIFICS
 4  CLASS
 5  RACE
 6  GENERAL
 7  DEFAULT"
83,1,"[83] Protection : Projectile (.pro)","N/A","Numéro","Offre à la cible la résistance au fichier 'Numéro'.PRO (cf Projectl.IDS)
"
84,1,"[84] Modification résistance : Feu magique","Valeur","Méthode","Modifie la résistance contre le feu magique de la cible selon la 'Méthode' souhaitée.

'Méthode' :
 0   Incrémentation  -> Résistance += 'Valeur'
 1   Écrasement  -> Résistance = 'Valeur'
 2   Pourcentage -> Résistance *= 'Valeur' / 100
 3+ Sans effet

* 'Valeur' peut être positif ou négatif
* Affecte la stat #19 (RESISTMAGICFIRE)
* Est borné par [-128; 127]%"
85,1,"[85] Modification résistance : Froid magique","Valeur","Méthode","Modifie la résistance contre le froid magique de la cible selon la 'Méthode' souhaitée.

'Méthode' :
 0   Incrémentation  -> Résistance += 'Valeur'
 1   Écrasement  -> Résistance = 'Valeur'
 2   Pourcentage -> Résistance *= 'Valeur' / 100
 3+ Sans effet

* 'Valeur' peut être positif ou négatif
* Affecte la stat #20 (RESISTMAGICCOLD)
* Est borné par [-128; 127]%"
86,1,"[86] Modification résistance : Tranchant","Valeur","Méthode","Modifie la résistance contre les dégâts tranchants de la cible selon la 'Méthode' souhaitée.

'Méthode' :
 0   Incrémentation  -> Résistance += 'Valeur'
 1   Écrasement  -> Résistance = 'Valeur'
 2   Pourcentage -> Résistance *= 'Valeur' / 100
 3+ Sans effet

* 'Valeur' peut être positif ou négatif
* Affecte la stat #21 (RESISTSLASHING)
* Est borné par [-128; 100]%"
87,1,"[87] Modification résistance : Contondant","Valeur","Méthode","Modifie la résistance contre les dégâts contondants de la cible selon la 'Méthode' souhaitée.

'Méthode' :
 0   Incrémentation  -> Résistance += 'Valeur'
 1   Écrasement  -> Résistance = 'Valeur'
 2   Pourcentage -> Résistance *= 'Valeur' / 100
 3+ Sans effet

* 'Valeur' peut être positif ou négatif
* Affecte la stat #22 (RESISTCRUSHING)
* Est borné par [-128; 100]%"
88,1,"[88] Modification résistance : Perforant","Valeur","Méthode","Modifie la résistance contre les dégâts perforants de la cible selon la 'Méthode' souhaitée.

'Méthode' :
 0   Incrémentation  -> Résistance += 'Valeur'
 1   Écrasement  -> Résistance = 'Valeur'
 2   Pourcentage -> Résistance *= 'Valeur' / 100
 3+ Sans effet

* 'Valeur' peut être positif ou négatif
* Affecte la stat #23 (RESISTPIERCING)
* Est borné par [-128; 100]%"
89,1,"[89] Modification résistance : Projectile","Valeur","Méthode","Modifie la résistance contre les projectiles de la cible selon la 'Méthode' souhaitée.

'Méthode' :
 0   Incrémentation  -> Résistance += 'Valeur'
 1   Écrasement  -> Résistance = 'Valeur'
 2   Pourcentage -> Résistance *= 'Valeur' / 100
 3+ Sans effet

* 'Valeur' peut être positif ou négatif
* Affecte la stat #24 (RESISTMISSILE)
* Est borné par [-128; 100]%"
90,1,"[90] Modification : Crochetage","Valeur","Méthode","Modifie la maîtrise du talent 'Crochetage' de la cible selon la 'Méthode' souhaitée.

'Méthode' :
 0   Incrémentation  -> Talent += 'Valeur'
 1   Écrasement  -> Talent = 'Valeur'
 2   Pourcentage -> Talent *= 'Valeur' / 100
 3+ Sans effet

* 'Valeur' peut être positif ou négatif
* Affecte la stat #26 (LOCKPICKING) (sous condition)
* Est borné par [0; 255]%"
91,1,"[91] Modification : Détection des pièges","Valeur","Méthode","Modifie la maîtrise du talent 'Détection des pièges' de la cible selon la 'Méthode' souhaitée.

'Méthode' :
 0   Incrémentation  -> Talent += 'Valeur'
 1   Écrasement  -> Talent = 'Valeur'
 2   Pourcentage -> Talent *= 'Valeur' / 100
 3+ Sans effet

* 'Valeur' peut être positif ou négatif
* Affecte la stat #28 (TRAPS)
* Est borné par [0; 255]%"
92,1,"[92] Modification : Vol à la tire","Valeur","Méthode","Modifie la maîtrise du talent 'Vol à la tire' de la cible selon la 'Méthode' souhaitée.

'Méthode' :
 0   Incrémentation  -> Talent += 'Valeur'
 1   Écrasement  -> Talent = 'Valeur'
 2   Pourcentage -> Talent *= 'Valeur' / 100
 3+ Sans effet

* 'Valeur' peut être positif ou négatif
* Affecte la stat #29 (PICKPOCKET)
* Est borné par [0; 255]%"
93,1,"[93] Modification : Fatigue","Valeur","Méthode","Modifie le niveau de fatigue de la cible selon la 'Méthode' souhaitée.

'Méthode' :
 0   Incrémentation  -> Fatigue += 'Valeur'
 1   Écrasement  -> Fatigue = 'Valeur'
 2   Pourcentage -> Fatigue *= 'Valeur' / 100
 3+ Sans effet

* 'Valeur' peut être positif ou négatif
* Affecte la stat #30 (FATIGUE)
* Est borné par [0; 100]
* Les effets de la fatigue sont configurés dans la table Fatigmod.2da"
94,1,"[94] Modification : Ébriété","Valeur","Méthode","Modifie le niveau d'ébriété de la cible selon la 'Méthode' souhaitée.

'Méthode' :
 0   Incrémentation  -> Ébriété += 'Valeur'
 1   Écrasement  -> Ébriété = 'Valeur'
 2   Pourcentage -> Ébriété *= 'Valeur' / 100
 3+ Sans effet

* 'Valeur' peut être positif ou négatif
* Affecte la stat #31 (INTOXICATION)
* Est dissipé par l'opcode n°164
* Est borné par [0; 100]
* Les effets de l'ébriété sont configurés dans la table Intoxmod.2da"
95,1,"[95] Modification : Pistage","Valeur","Méthode","Modifie la maîtrise du talent 'Pistage' de la cible selon la 'Méthode' souhaitée.

'Méthode' :
 0   Incrémentation  -> Pistage += 'Valeur'
 1   Écrasement  -> Pistage = 'Valeur'
 2   Pourcentage -> Pistage *= 'Valeur' / 100
 3+ Sans effet

* 'Valeur' peut être positif ou négatif
* Affecte la stat #33 (TRACKING)"
96,1,"[96] Modification : Niveau d'expérience","Valeur","Méthode","Modifie le niveau d'expérience de la cible selon la 'Méthode' souhaitée.

'Méthode' :
 0   Incrémentation  -> Niveau += 'Valeur'
 1   Écrasement  -> Niveau = 'Valeur'
 2   Pourcentage -> Niveau *= 'Valeur' / 100
 3+ Sans effet

* 'Valeur' peut être positif ou négatif
* Affecte la stat #34 (LEVEL)
* Est borné par [1; 40]"
97,1,"[97] Modification : Bonus de force 18/XX","Valeur","Méthode","Modifie le bonus de force de la cible selon la 'Méthode' souhaitée.

'Méthode' :
 0   Incrémentation  -> Bonus += 'Valeur'
 1   Écrasement  -> Bonus = 'Valeur'
 2   Pourcentage -> Bonus *= 'Valeur' / 100
 3+ Sans effet

* 'Valeur' peut être positif ou négatif
* Affecte la stat #37 (STREXTRA)
* Est borné par [1; 100]"
98,1,"[98] Modification : Régénération","Valeur","Type","Régénère les points de vie manquants de la cible en fonction du 'Type' choisi.

'Type' :
 0  PV 1, Fréquence 1 (si 'Valeur' != 0)
 1  PV 1, Fréquence 1 (si 'Valeur' > 0)
 2  PV 'Valeur', Fréquence 1
 3  PV 1, Fréquence MAX(1, 'Valeur')
 4  PV 'Paramètre 3', Fréquence 'Valeur'
 5+ PV 0

'Special' : si != 0
 Affiche l'icône n°'Special' (habituellement 56 ou 87)

* Le Timing 'While Equiped' est compatible qu'avec les 'Type' 2 et 3
* 'Type' 1 : efficace que si les points de vie actuels >= 100/'Valeur' ou si 'Paramètre 4' != 0
* 'Type' 2 : 'Valeur' peut être positif ou négatif
* 'Type' 2 à 4 : la fréquence est multipliée par 'Paramètre 4' (si > 1)
* La fréquence d'activation varie selon le ratio de mouvement
* Semble incompatible avec tous les Timings permanents"
99,2,"[99] Modification : Durée des sorts","Durée (%)","Type","Modifie la durée des sorts lancés par la cible.

'Durée' :
 0    Durée nulle
 50   Durée divisée par deux
 ..   ..
 100  Durée normale
 200  Durée doublée

'Type' :
 0   Sorts profanes
 1   Sorts divins
 2   Chants de barde
 3+ Sans effet

* 'Type' 0 affecte 'Valeur' à la stat #53 (SPELLDURATIONMODMAGE)
* 'Type' 1 affecte 'Valeur' à la stat #54 (SPELLDURATIONMODPRIEST)"
100,1,"[100] Protection : Créature (type)","Entrée n°","Fichier IDS","La cible est protégée contre les attaques et les sorts des créatures dont l'attribut correspond à l''Entrée n°' du 'Fichier IDS'.

'Fichier IDS' :
 2   EA
 3   General
 4   Race
 5   Class
 6   Specific
 7   Gender
 8   Align
 Autre Sans effet"
101,1,"[101] Protection : Opcode","N/A","Opcode n°","La cible devient immunisée contre l'opcode spécifié.

"
102,1,"[102] Protection : Sort (par niveau)","Niveau du sort","N/A","La cible devient protégée contre tous les sorts du niveau souhaité.

Sans effet si 'Niveau du sort' > 9"
103,1,"[103] Modification : Nom de la cible","StrRef n°","N/A","Change le nom de la cible par la StrRef spécifiée.

Si cet opcode est utilisé pendant une durée limitée, le nom de la cible sera ensuite remplacé par un blanc."
104,1,"[104] Modification : Expérience","Valeur","Méthode","Modifie le nombre de points d'expérience de la cible selon la 'Méthode' souhaitée.

'Méthode' :
 0   Incrémentation  -> Expérience += 'Valeur'
 1   Écrasement  -> Expérience = 'Valeur'
 2   Pourcentage -> Expérience *= 'Valeur' / 100

* 'Valeur' peut être positif ou négatif
* Le nouveau total d'expérience peut passer sous la barre du niveau inférieur (sans perte de niveau)
* Affecte la stat #44 (XP)
* Est borné par [Overflow(0); 8000000]"
105,1,"[105] Modification : Or","Valeur","Méthode","Change la quantité de pièces d'or détenue par la cible selon la 'Méthode' souhaitée.

'Méthode' (membre du groupe)
 0   Décrémentation  -> Or -= 'Valeur'
 1   Écrasement  -> Or = MIN(Or, 'Valeur')
 2   Pourcentage -> Or *= 'Valeur' / 100
 3+ Sans effet

 * 'Méthode' 0 et 'Valeur' < 0 : tout l'or du groupe est perdu

'Méthode' (non membre du groupe)
 0   Incrémentation  -> Or += 'Valeur'
 1   Écrasement  -> Or = 'Valeur'
 2   Pourcentage -> Or *= 'Valeur' / 100
 3+ Sans effet

 * Affecte la stat #45 (GOLD)

* L'effet est permanent"
106,1,"[106] Modification : Rupture de moral","Valeur","Méthode","Modifie le niveau de rupture de moral de la cible selon la 'Méthode' souhaitée.

'Méthode' :
 0   Incrémentation  -> Moral += 'Valeur'
 1   Écrasement  -> Moral = 'Valeur'
 2   Pourcentage -> Moral *= 'Valeur' / 100
 3+ Sans effet

* 'Valeur' peut être positif ou négatif
* Est borné par [0; 20]
* Affecte la stat #46 (MORALEBREAK)
* Inefficace si STATE_BERSERK (0x2) actif"
107,2,"[107] Modification : Portrait","N/A","Type","Change le 'Type' de portrait de la cible par celui indiqué dans le champ 'Ressource'.

'Type' :
 0   Portrait petit format
 1   Portrait large format
 2+ Sans effet"
108,2,"[108] Modification : Réputation","Valeur","Méthode","Modifie la réputation personnelle de la cible ou de son groupe selon la 'Méthode' souhaitée.

'Méthode' :
 0   Incrémentation  -> Réputation += 'Valeur'
 1   Écrasement  -> Réputation = 'Valeur'
 2   Pourcentage -> Réputation *= 'Valeur' / 100
 3   Incrémentation  -> Réputation += 'Valeur'
 4   Écrasement  -> Réputation = 'Valeur'
 5   Pourcentage -> Réputation *= 'Valeur' / 100
 6+ Sans effet

* 'Méthode' 0 à 2 : affecte la réputation personnelle de la cible, bornée par [10; 200]
* 'Méthode' 0 à 2 : affecte la stat #48 (REPUTATION)
* 'Méthode' 3 à 5 : affecte la réputation du groupe, bornée par [10; 20]
* L'effet est permanent"
109,2,"[109] État : Paralysie I","Entrée n°","Fichier IDS","Paralyse la cible dont l'attribut correspond à l''Entrée n°' du 'Fichier IDS'.

'Fichier IDS' :
 2  EA
 3  General
 4  Race
 5  Class
 6  Specific
 7  Gender
 8  Align
 9  Kit

* Active STATE_HELPLESS (0x20)
* Affecte 1 à la stat #58 (HELD)
* Scripts inactifs
* Aucune action possible
* Aucun Jet de Toucher requis lors des attaques
* Inventaire inaccessible
* Sans icône : opcode n°142, icône n°13
* Est dissipé par les opcodes n°13, 46 et 162
* Proche des opcodes n°175 et 185

'Special' :
 1+ : Pétrification pour les non membres du groupe : les informations ci-dessus ne s'appliquent pas
  La cible est immobilisée
  Active STATE_HELPLESS (0x20) 
  Active STATE_STONE_DEATH (0x80)

* Inefficace si STATE_DEAD (0x800) actif"
110,2,"[110] Sans effet","N/A","N/A","/"
111,1,"[111] Objet : S'équiper d'une arme magique","Nombre","N/A","Crée 'Nombre' fois l'objet 'Ressource'.ITM et s'en équipe.

* L'objet est inséré dans le slot n°34 'Magical Weapon'
* Si un objet est déjà présent dans le slot, celui-ci disparaît
* Une fois l'effet estompé, applique l'opcode n°112
* Si 'Nombre' < 1, 'Nombre' = 1

* Bug :
L'opcode n°112 ne retirant que la première occurrence de l'objet indiqué, la cible conserve son arme magique si un autre objet de même nom est présent dans son inventaire"
112,1,"[112] Objet : Retrait","Son","N/A","Retire un exemplaire (ou une pile) de l'inventaire de la cible, l'objet 'Ressource'.ITM.
Inefficace sur les objets présents dans un sac de contenance.
Si l'objet est présent en plusieurs exemplaires, sera retiré que la première occurrence trouvée.
Fonctionne sur les objets équipés.

Si l'objet est trouvé :
'Son' :
 0     Joue EFF_M02.WAV
 1     Joue AMB_D02B.WAV
 2+    Joue 'Ressource 2'.WAV"
113,2,"[113] Sans effet","N/A","N/A","/"
114,1,"[114] Objet : Identification","N/A","N/A","Identifie l'objet sélectionné

Affecte 1 à la stat #61 (IDENTIFYMODE)"
115,1,"[115] Détection : Alignement","N/A","Alignement","Détecte l'orientation de l'alignement de la cible.

'Alignement' :
 0   Mauvais 
  Joue le son EFF_M35A.WAV
  Affiche la StrRef n°16505
  Applique l'opcode n°50 : Code RGB(255, 0, 0), Fréquence 30
 1   Neutre
  Joue le son EFF_M37.WAV
  Affiche la StrRef n°16504
  Applique l'opcode n°50 : Code RGB(0, 125, 255), Fréquence 30
 2   Bon
  Joue le son ACT_08.WAV
  Affiche la StrRef n°16503
  Applique l'opcode n°50 : Code RGB(0, 255, 0), Fréquence 30
 3+ Sans effet

Active le son associé et la StrRef en fonction de l'alignement de la cible
"
116,1,"[116] Dissipation : Invisibilité II","N/A","N/A","Dissipe instantanément de la cible les effets d'Invisibilité.

* Dissipe l'opcode n°20
* Retire STATE_INVISIBLE (0x10)
* Retire STATE_IMPROVEDINVISIBILITY (0x400000) 
* Cet opcode est instantané
* Inefficace si STATE_NONDETECTION (0x200000) actif
* Identique à l'opcode n°47
* Similaire à l'opcode n°136"
117,1,"[117] État : Clairvoyance","N/A","N/A","Révèle toute la zone actuelle sans limitation de portée."
118,2,"[118] Sans effet","N/A","N/A","/"
119,1,"[119] État : Image miroir","N/A","N/A","La cible s'entoure d'un nombre d'images miroirs selon son niveau de lanceur de sort profane.
Nombre d'image créées = min(8, (4 + niveau))
Utilise l'opcode n°159 pour créer les images

* Active STATE_MIRRORIMAGE (0x40000000)
* Inefficace si STATE_DEAD (0x800) actif"
120,1,"[120] Protection : Armes de mêlée","Enchantement","Type de protection","Offre à la cible la protection contre certaines armes de mêlée selon le 'Type' spécifié.

'Type de protection' : (sont concernées les armes ayant...)
 0   l'enchantement <= à 'Enchantement'
 1   le flag 'Magical' actif (40)
 2   le flag 'Magical' inactif (40)
 3   le flag 'Silver' actif (100)
 4   le flag 'Silver' inactif (100)
 5   les flags 'Magical' et 'Silver' inactifs (140)
 6   le flag 'Two handed' actif (2)
 7   le flag 'Two handed' inactif (2)
 8   le flag 'Cursed' actif (10)
 9   le flag 'Cursed' inactif (10)
 10  le flag 'Cold Iron' actif (200)
 11  le flag 'Cold Iron' inactif (200)

'Enchantement' :
 0   Non-magique
 1   +1
 ...
 9   +9"
121,2,"[121] Sans effet","N/A","N/A","/"
122,1,"[122] Objet : Création I","Nombre","N/A","Crée 'Nombre' fois dans l'inventaire de la cible, l'objet 'Ressource'.ITM.
L'objet possédera 'Paramètre 3' charges pour sa première capacité et 'Paramètre 4' pour sa seconde.

'Ressource 2' et 'Ressource 3' : (si 'Ressource' non vide)
 Si le champ 'Ressource 2' ou/et 'Ressource 3' contient un objet, l'effet tire aléatoirement un objet entre les différents champs 'Ressource'
 'Ressource 2' apparaît déchargé en 'Paramètre 3' exemplaires
 'Ressource 3' apparaît déchargé en 'Paramètre 4' exemplaires

* Similaire à l'opcode n°255
* Une fois l'effet expiré, applique l'opcode n°123"
123,1,"[123] Objet : Retrait","N/A","N/A","Retire l'objet 'Ressource'.ITM de l'inventaire de la cible.
Ne retire que la première occurrence de l'objet trouvé.

* L'effet est permanent"
124,1,"[124] Modification : Téléportation","N/A","Mode","Téléporte l'incantateur selon le mode défini.

'Mode' :
 0   La source se téléporte sur la cible
 1   La cible se téléporte sur la source
 2   La cible se téléporte à la position sauvegardée
 3+  La cible et la source échangent leurs positions

* L'effet est permanent
* 'Mode' 2 : si aucune position n'est sauvegardée, téléporte aux coordonnées initiales de la zone"
125,1,"[125] Modification : Crochetage d'une porte ou d'une serrure","N/A","N/A","Débloque la porte ou le coffre ciblé fermé avec un taux de réussite de 100%.
Aucun point d'expérience n'est remporté."
126,1,"[126] Modification : Vitesse de déplacement I","Valeur","Méthode","Modifie la vitesse de déplacement de la cible selon la 'Méthode' souhaitée.
Un personnage de taille 'moyenne' se déplace à une vitesse de 9 ou 10.

'Méthode' :
 0   Incrémentation  -> Vitesse += 'Valeur'
 1   Écrasement  -> Vitesse = 'Valeur'
 2   Pourcentage -> Vitesse *= 'Valeur' / 100
 5   Pourcentage -> Vitesse *= 'Valeur' / 100
 Autre Sans effet

* 'Valeur' peut être positif ou négatif
* 'Méthode 1' est dissipé par l'opcode n°163 (action libre)
* Similaire à l'opcode n°176"
127,1,"[127] Invocation de créature II (2da)","Niveau cumulé","Type","Invoque des créatures jusqu'à ce que le cumul de leur niveaux soit égal ou supérieur à 'Niveau cumulé'.
L'allégeance de la créature est indiquée entre parenthèse et est fonction de l'allégeance de l'invocateur.

'Special' :
 0  'Niveau cumulé' = 'Niveau cumulé'
 1  si 'DiceCount' > 0 : 'Niveau cumulé' = (Random(0, 1)* 'DiceSize' + 'Niveau cumulé' +1)* 'DiceCount' (fichier .eff)
 1  si 'DiceCount' == 0 : comme 0 (fichier .eff)
 1  Comme 0 (fichier .spl ou .itm)
 2  'Niveau cumulé' = 'Level' (fichier .eff)
 2  'Niveau cumulé' = niveau de l'incantateur (fichier .spl ou .itm)
 3+ Comme 1

Créature invoquée :
'Special' :
 0 : 'Type' : fichier .2da utilisé :
   0  MONSUM01 (alliée)
   1  MONSUM02 (alliée)
   2  MONSUM03 (alliée)
   3  ANISUM01 (alliée)
   4  ANISUM02 (alliée)

   5  MONSUM01 (hostile)
   6  MONSUM02 (hostile)
   7  MONSUM03 (hostile)
   8  ANISUM01 (hostile)
   9  ANISUM02 (hostile)

   10+ Comme 0

 1+ :
   utilise le fichier personnalisé 'Ressource'.2DA pour invoquer des créatures

* Applique le fichier 'Ressource 2'.VVC lors de l'invocation
* Le nombre de créatures invoqué est limité à 4
* Exceptés : DEVAGOOD, DEVAEVIL, PLANGOOD et PLANEVIL (limité à 1)
* Ces restrictions peuvent être modifiées dans le fichier Summlimt.2DA
* Ces restrictions ne s'appliquent qu'aux membres du groupe et aux images projetées (générées par simulacre par exemple)
* Une fois l'effet expiré, applique l'opcode n°68
* Identique à l'opcode n°331"
128,1,"[128] État : Confusion","N/A","N/A","Rend la cible confuse.

* Active STATE_CONFUSED (0x80000000)
* Incontrôlable
* Se déplace/attaque aléatoirement
* Sans icône : opcode n°142, icône n°3
* Est dissipé par l'opcode n°242"
129,1,"[129] État : Aide","Valeur","Bonus","La cible reçoit une aide dont la puissance dépend des informations fournies.

* Bonus de points de vie maximums (et actuels) + 'Valeur'D8
* Si l'effet est géré par un fichier .EFF, la cible bénéficie de 'Bonus' de points de vie maximums au lieu de 'Valeur'D8
* Affecte la stat #1 (MAXHITPOINTS)
* Bonus dégâts += 'Valeur'
* Affecte la stat #50 (DAMAGEBONUS)
* Tac0 += 'Valeur'
* Affecte la stat #7 (THAC0)
* Jets de Sauvegarde += 'Valeur'
* Affecte les stats #9 à #13
* Active STATE_AID (0x8000000)
* Inefficace sur les cibles ayant moins de 1 point de vie 
* 'Valeur' peut être positif ou négatif, si c'est le cas, le total de points de vie reste inchangé
* Non cumulatif"
130,1,"[130] État : Bénédiction","Valeur","N/A","La cible est bénie.

* Dégâts bonus += 'Valeur'
* Affecte la stat #50 (DAMAGEBONUS)
* Tac0 += 'Valeur'
* Affecte la stat #7 (THAC0)
* Moral += 'Valeur'
* Active STATE_BLESS (0x800000)
* Non cumulatif
* Sans icône : opcode n°142, icône n°17"
131,1,"[131] État : Chant allié","Valeur","N/A","La cible est touchée par les effets suivants.

* Active STATE_CHANT (0x1000000)
* Chance += 'Valeur'
* Affecte la stat #32 (LUCK)
* Non cumulatif"
132,1,"[132] État : Puissance sacrée","Valeur","N/A","La cible est touchée par la puissance sacrée.

* Force += 'Valeur'
* Dextérité += 'Valeur'
* Constitution += 'Valeur'
* Affecte les stats #36, 40 et 41
* Active STATE_DRAWUPONHOLYMIGHT (0x2000000)
* Si 'Valeur' est négatif, les caractéristiques sont fixées à 25
* Non cumulatif"
133,1,"[133] État : Chance","Valeur","N/A","Modifie la Chance de la cible de 'Valeur' points.

* Active STATE_LUCK (0x4000000)
* Affecte la stat #32 (LUCK)
* Non cumulatif
* Sans icône : opcode n°142, icône n°32"
134,1,"[134] État : Pétrification","N/A","N/A","Pétrifie la cible.

* Active STATE_STONE_DEATH (0x80)
* Les points de vie actuels sont fixés à 0
* Est dissipé par l'opcode n°43
* La cible est retirée du groupe, immobilisée
* Applique l'opcode n°13, 'Type de Mort' 64, si elle subit des dégâts
* L'effet est permanent"
135,1,"[135] État : Polymorphie","N/A","Mode","Transforme la cible en 'Ressource'.CRE selon le 'Mode' souhaité.

'Mode' :
 0   S'approprie les caractéristiques et les résistances de la nouvelle forme
 1+ Se transforme juste visuellement, les sorts restent utilisables

Mode 0 : certaines caractéristiques du personnage sont écrasées par celles de la nouvelle forme :
 * Force et Dextérité
 * Nombre d'attaque par round
 * Tac0
 * Classe d'Armure + modificateurs
 * Résistances élémentaires, magiques et physiques
 * L'accès aux boutons de sorts est désactivé ainsi que la capacité à incanter des sorts profanes ou divins
 * Affecte 1 à la stat #59 (POLYMORPHED)

* Une fois l'effet estompé ou si le champ 'Ressource' est vide, tous les effets de l'opcode n°135 ayant le même 'Mode' sont retirés ainsi que l'objet présent dans le slot n°34 (Magical Weapon)

Crash :
Le fichier .CRE ne doit pas avoir les STATE_SLEEPING, STATE_FROZEN_DEATH, STATE_STONE_DEATH, STATE_FLAME_DEATH ou STATE_DEAD actifs"
136,2,"[136] Dissipation : Invisibilité III","N/A","N/A","La cible perd instantanément les avantages de son Invisibilité.

* Dissipe l'opcode n°20 (invisibilité), 'Méthode' 0
* Retire STATE_INVISIBLE (0x10)
* Sans effet sur STATE_IMPROVEDINVISIBILITY (0x400000)
* Passe outre la non-détection (opcode n°69)
* Similaire aux opcodes n°47 et n°116"
137,2,"[137] État : Chant hostile","Valeur","N/A","La cible est touchée par les effets suivants.

* Active STATE_CHANTBAD (0x10000000)
* Chance -= 'Valeur'
* Affecte la stat #32 (LUCK)
* Non cumulatif"
138,1,"[138] Modification : Application d'une animation","N/A","Type","La cible joue l'animation spécifiée dans le champ 'Type'.

'Type' : (cf Seq.IDS)
 0   Attaque
 1   Réveil
 2   Incantation rapide
 3   Incantation
 4   Est touché
 5   Meure
 6   S'ennuie
 7   Prêt
 8   Tire un projectile
 9   Assommé
 10  Marche
 11  Attaque (puissant)
 12  Attaque (revers)
 13  Attaque (direct)
 14  Émerge
 15  Invisible
 16  Sommeil"
139,1,"[139] Visuel : Affiche la StrRef (console)","Ligne n°","N/A","Affiche la StrRef spécifiée dans le champ 'Ligne n°'

* L'effet est permanent
* Est contré par l'opcode n°267
* Inefficace si STATE_DEAD (0x800) actif
* Il est possible de colorer le texte (cf https://gibberlings3.github.io/iesdp/appendices/charactercreation.htm)"
140,2,"[140] Visuel : Effet incantatoire","Valeur","Type","Fait apparaître l'effet visuel.BAM n°'Valeur'  (cf Projectl.IDS)

L'effet incantatoire des écoles de magie sont prédéfinis par la case 'Type' :
 9   Nécromancie (110)
 10  Altération (111)
 11  Enchantement (112)
 12  Abjuration (113)
 13  Illusion (114)
 14  Conjuration (115)
 15  Invocation (116)
 16  Divination (117)

* Le ratio de mouvement influe sur la durée de l'effet"
141,1,"[141] Visuel : Effet lumineux","Cible","Type","Joue l'effet lumineux spécifié dans le champ 'Type' sur la 'Cible' désignée.

'Cible' :
 0  Cible du sort
 Autre Source du sort

'Type' BAM (index) (couleur) : (cf Projectl.IDS)
 0   SHAIR (118) (glace)
 1   SHEARTH (119) (glace)
 2   SHWATER (120) (glace)
 4   SHAIR (121) (bleu)
 5   SHEARTH (122) (bleu)
 6   SHWATER (123) (bleu)
 8   SHAIR (124) (or)
 9   SHEARTH (125) (or)
 10  SHWATER (126) (or)
 12  SHAIR (127) (vert)
 13  SHEARTH (128) (vert)
 14  SHWATER (129) (vert)
 16  SHAIR (130) (magenta)
 17  SHEARTH (131) (magenta)
 18  SHWATER (132) (magenta)
 20  SHAIR (133) (violet)
 21  SHEARTH (134) (violet)
 22  SHWATER (135) (violet)
 24  SHAIR (136) (rouge)
 25  SHEARTH (137) (rouge)
 26  SHWATER (138) (rouge)
 28  SHAIR (139) (roche)
 29  SHEARTH (140) (roche)
 30  SHWATER (141) (roche)
 32  MUSHROOM (142) (FIRENC01) (or clair)
 33  MUSHROOM (143) (gris foncé)
 34  MUSHROOM (144) (vert clair)
 35  PILLAR (FLMSTRK) (145)
 36  PILLAR (HLYMITE) (146)
 37  SWIRL (SHAir7) (147)
 38  Porte d'ombre : SPDIMNDR (109) 
 39  Doigt de mort : EFF_P17 (207)

* Le ratio de mouvement influe sur la durée de l'effet"
